prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times,run_idx,did_run,is_valid,runtime,num_threads
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    struct DSU {\n        std::vector<std::size_t> parent;\n        std::vector<unsigned> rank;\n        std::vector<hpx::spinlock> locks;\n\n        DSU(std::size_t n) : parent(n), rank(n, 0), locks(n) {\n            for (std::size_t i = 0; i < n; ++i) parent[i] = i;\n        }\n\n        std::size_t find(std::size_t x) {\n            // Non-locking find; safe under concurrent union as we re-validate under locks\n            while (parent[x] != x) {\n                x = parent[x];\n            }\n            return x;\n        }\n\n        void unite(std::size_t a, std::size_t b) {\n            for (;;) {\n                std::size_t ra = find(a);\n                std::size_t rb = find(b);\n                if (ra == rb) return;\n\n                // lock in id order to avoid deadlock\n                if (ra > rb) std::swap(ra, rb);\n\n                std::unique_lock<hpx::spinlock> l1(locks[ra]);\n                // re-validate ra after locking\n                ra = find(ra);\n\n                std::unique_lock<hpx::spinlock> l2(locks[rb]);\n                // re-validate both roots after acquiring both locks\n                rb = find(rb);\n                if (ra == rb) return;\n\n                // union by rank\n                if (rank[ra] < rank[rb]) {\n                    parent[ra] = rb;\n                } else if (rank[ra] > rank[rb]) {\n                    parent[rb] = ra;\n                } else {\n                    parent[rb] = ra;\n                    ++rank[ra];\n                }\n                return;\n            }\n        }\n    };\n\n    DSU dsu(N);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        const std::size_t row = i * N;\n        for (std::size_t j = i + 1; j < N; ++j) {\n            if (A[row + j]) dsu.unite(i, j);\n        }\n    });\n\n    std::vector<std::size_t> roots(N);\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        roots[i] = dsu.find(i);\n    });\n\n    std::sort(roots.begin(), roots.end());\n    auto last = std::unique(roots.begin(), roots.end());\n    return static_cast<int>(std::distance(roots.begin(), last));\n}",True,True,0.0704750794,70,N/A,,,,,12.02932596206665,2.0,True,True,0.0210109418,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    struct DSU {\n        std::vector<std::size_t> parent;\n        std::vector<unsigned> rank;\n        std::vector<hpx::spinlock> locks;\n\n        DSU(std::size_t n) : parent(n), rank(n, 0), locks(n) {\n            for (std::size_t i = 0; i < n; ++i) parent[i] = i;\n        }\n\n        std::size_t find(std::size_t x) {\n            // Non-locking find; safe under concurrent union as we re-validate under locks\n            while (parent[x] != x) {\n                x = parent[x];\n            }\n            return x;\n        }\n\n        void unite(std::size_t a, std::size_t b) {\n            for (;;) {\n                std::size_t ra = find(a);\n                std::size_t rb = find(b);\n                if (ra == rb) return;\n\n                // lock in id order to avoid deadlock\n                if (ra > rb) std::swap(ra, rb);\n\n                std::unique_lock<hpx::spinlock> l1(locks[ra]);\n                // re-validate ra after locking\n                ra = find(ra);\n\n                std::unique_lock<hpx::spinlock> l2(locks[rb]);\n                // re-validate both roots after acquiring both locks\n                rb = find(rb);\n                if (ra == rb) return;\n\n                // union by rank\n                if (rank[ra] < rank[rb]) {\n                    parent[ra] = rb;\n                } else if (rank[ra] > rank[rb]) {\n                    parent[rb] = ra;\n                } else {\n                    parent[rb] = ra;\n                    ++rank[ra];\n                }\n                return;\n            }\n        }\n    };\n\n    DSU dsu(N);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        const std::size_t row = i * N;\n        for (std::size_t j = i + 1; j < N; ++j) {\n            if (A[row + j]) dsu.unite(i, j);\n        }\n    });\n\n    std::vector<std::size_t> roots(N);\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        roots[i] = dsu.find(i);\n    });\n\n    std::sort(roots.begin(), roots.end());\n    auto last = std::unique(roots.begin(), roots.end());\n    return static_cast<int>(std::distance(roots.begin(), last));\n}",True,True,0.0704750794,70,N/A,,,,,12.02932596206665,3.0,True,True,0.012108002,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    struct DSU {\n        std::vector<std::size_t> parent;\n        std::vector<unsigned> rank;\n        std::vector<hpx::spinlock> locks;\n\n        DSU(std::size_t n) : parent(n), rank(n, 0), locks(n) {\n            for (std::size_t i = 0; i < n; ++i) parent[i] = i;\n        }\n\n        std::size_t find(std::size_t x) {\n            // Non-locking find; safe under concurrent union as we re-validate under locks\n            while (parent[x] != x) {\n                x = parent[x];\n            }\n            return x;\n        }\n\n        void unite(std::size_t a, std::size_t b) {\n            for (;;) {\n                std::size_t ra = find(a);\n                std::size_t rb = find(b);\n                if (ra == rb) return;\n\n                // lock in id order to avoid deadlock\n                if (ra > rb) std::swap(ra, rb);\n\n                std::unique_lock<hpx::spinlock> l1(locks[ra]);\n                // re-validate ra after locking\n                ra = find(ra);\n\n                std::unique_lock<hpx::spinlock> l2(locks[rb]);\n                // re-validate both roots after acquiring both locks\n                rb = find(rb);\n                if (ra == rb) return;\n\n                // union by rank\n                if (rank[ra] < rank[rb]) {\n                    parent[ra] = rb;\n                } else if (rank[ra] > rank[rb]) {\n                    parent[rb] = ra;\n                } else {\n                    parent[rb] = ra;\n                    ++rank[ra];\n                }\n                return;\n            }\n        }\n    };\n\n    DSU dsu(N);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        const std::size_t row = i * N;\n        for (std::size_t j = i + 1; j < N; ++j) {\n            if (A[row + j]) dsu.unite(i, j);\n        }\n    });\n\n    std::vector<std::size_t> roots(N);\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        roots[i] = dsu.find(i);\n    });\n\n    std::sort(roots.begin(), roots.end());\n    auto last = std::unique(roots.begin(), roots.end());\n    return static_cast<int>(std::distance(roots.begin(), last));\n}",True,True,0.0704750794,70,N/A,,,,,12.02932596206665,4.0,True,True,0.0074386574,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"{\n    struct UF {\n        std::vector<std::size_t> parent;\n        std::vector<unsigned> rank;\n        std::vector<hpx::mutex> mtx;\n\n        explicit UF(std::size_t n) : parent(n), rank(n, 0), mtx(n) {\n            std::iota(parent.begin(), parent.end(), 0);\n        }\n\n        std::size_t find_no_lock(std::size_t x) const {\n            while (parent[x] != x) x = parent[x];\n            return x;\n        }\n\n        void unite(std::size_t a, std::size_t b) {\n            for (;;) {\n                std::size_t ra = find_no_lock(a);\n                std::size_t rb = find_no_lock(b);\n                if (ra == rb) return;\n\n                if (ra > rb) std::swap(ra, rb); // lock ordering\n                std::scoped_lock<hpx::mutex, hpx::mutex> l(mtx[ra], mtx[rb]);\n\n                // validate roots under lock\n                if (parent[ra] != ra || parent[rb] != rb) continue;\n\n                if (rank[ra] < rank[rb]) std::swap(ra, rb);\n                parent[rb] = ra;\n                if (rank[ra] == rank[rb]) ++rank[ra];\n                return;\n            }\n        }\n    };\n\n    if (N == 0) return 0;\n\n    UF uf(N);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        const std::size_t base = i * N;\n        for (std::size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) uf.unite(i, j);\n        }\n    });\n\n    std::atomic<int> components{0};\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        if (uf.parent[i] == i) components.fetch_add(1, std::memory_order_relaxed);\n    });\n\n    return components.load(std::memory_order_relaxed);\n}",False,True,,71,N/A,,,,,14.821378469467163,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<std::size_t> parent(N);\n    std::vector<unsigned char> rank(N, 0);\n    std::iota(parent.begin(), parent.end(), 0);\n    std::vector<std::mutex> locks(N);\n\n    auto find_root = [&](std::size_t x) {\n        while (true) {\n            std::size_t p = parent[x];\n            if (p == x) return x;\n            x = p;\n        }\n    };\n\n    auto unite = [&](std::size_t u, std::size_t v) {\n        for (;;) {\n            auto ru = find_root(u);\n            auto rv = find_root(v);\n            if (ru == rv) return;\n\n            std::size_t a = std::min(ru, rv);\n            std::size_t b = std::max(ru, rv);\n            std::scoped_lock lk(locks[a], locks[b]);\n\n            ru = find_root(ru);\n            rv = find_root(rv);\n            if (ru == rv) return;\n\n            if (rank[ru] < rank[rv]) std::swap(ru, rv);\n            parent[rv] = ru;\n            if (rank[ru] == rank[rv]) ++rank[ru];\n            return;",False,False,,72,N/A,,,,,12.982951879501343,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    using hpx::execution::par;\n    using hpx::for_loop;\n\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    for_loop(par, size_t(0), N, [&](size_t i) { parent[i].store(int(i), std::memory_order_relaxed); });\n\n    auto find = [&](int x) {\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (true) {\n            int pp = parent[p].load(std::memory_order_relaxed);\n            if (p == pp) return p;\n            // path halving\n            parent[x].compare_exchange_weak(p, pp, std::memory_order_relaxed);\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n    };\n\n    auto unite = [&](int a, int b) {\n        while (true) {\n            int ra = find(a);\n            int rb = find(b);\n            if (ra == rb) return;\n            int hi = ra > rb ? ra : rb;\n            int lo = ra ^ rb ^ hi; // the other\n            int expected = hi;\n            if (parent[hi].compare_exchange_strong(expected, lo, std::memory_order_relaxed))\n                return; // linked hi -> lo\n            // else retry\n        }\n    };\n\n    // Process only upper triangle (undirected graph)\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    // Final compression\n    std::vector<int> roots(N);\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        int r = find(int(i));\n        parent[i].store(r, std::memory_order_relaxed);\n        roots[i] = r;\n    });\n\n    // Count unique roots\n    std::sort(roots.begin(), roots.end());\n    roots.erase(std::unique(roots.begin(), roots.end()), roots.end());\n    return int(roots.size());\n}",True,True,0.0704749898,73,N/A,,,,,9.323451519012451,0.0,True,True,0.050030111,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    using hpx::execution::par;\n    using hpx::for_loop;\n\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    for_loop(par, size_t(0), N, [&](size_t i) { parent[i].store(int(i), std::memory_order_relaxed); });\n\n    auto find = [&](int x) {\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (true) {\n            int pp = parent[p].load(std::memory_order_relaxed);\n            if (p == pp) return p;\n            // path halving\n            parent[x].compare_exchange_weak(p, pp, std::memory_order_relaxed);\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n    };\n\n    auto unite = [&](int a, int b) {\n        while (true) {\n            int ra = find(a);\n            int rb = find(b);\n            if (ra == rb) return;\n            int hi = ra > rb ? ra : rb;\n            int lo = ra ^ rb ^ hi; // the other\n            int expected = hi;\n            if (parent[hi].compare_exchange_strong(expected, lo, std::memory_order_relaxed))\n                return; // linked hi -> lo\n            // else retry\n        }\n    };\n\n    // Process only upper triangle (undirected graph)\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    // Final compression\n    std::vector<int> roots(N);\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        int r = find(int(i));\n        parent[i].store(r, std::memory_order_relaxed);\n        roots[i] = r;\n    });\n\n    // Count unique roots\n    std::sort(roots.begin(), roots.end());\n    roots.erase(std::unique(roots.begin(), roots.end()), roots.end());\n    return int(roots.size());\n}",True,True,0.0704749898,73,N/A,,,,,9.323451519012451,1.0,True,True,0.02665841,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    using hpx::execution::par;\n    using hpx::for_loop;\n\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    for_loop(par, size_t(0), N, [&](size_t i) { parent[i].store(int(i), std::memory_order_relaxed); });\n\n    auto find = [&](int x) {\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (true) {\n            int pp = parent[p].load(std::memory_order_relaxed);\n            if (p == pp) return p;\n            // path halving\n            parent[x].compare_exchange_weak(p, pp, std::memory_order_relaxed);\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n    };\n\n    auto unite = [&](int a, int b) {\n        while (true) {\n            int ra = find(a);\n            int rb = find(b);\n            if (ra == rb) return;\n            int hi = ra > rb ? ra : rb;\n            int lo = ra ^ rb ^ hi; // the other\n            int expected = hi;\n            if (parent[hi].compare_exchange_strong(expected, lo, std::memory_order_relaxed))\n                return; // linked hi -> lo\n            // else retry\n        }\n    };\n\n    // Process only upper triangle (undirected graph)\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    // Final compression\n    std::vector<int> roots(N);\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        int r = find(int(i));\n        parent[i].store(r, std::memory_order_relaxed);\n        roots[i] = r;\n    });\n\n    // Count unique roots\n    std::sort(roots.begin(), roots.end());\n    roots.erase(std::unique(roots.begin(), roots.end()), roots.end());\n    return int(roots.size());\n}",True,True,0.0704749898,73,N/A,,,,,9.323451519012451,2.0,True,True,0.0143379522,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    using hpx::execution::par;\n    using hpx::for_loop;\n\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    for_loop(par, size_t(0), N, [&](size_t i) { parent[i].store(int(i), std::memory_order_relaxed); });\n\n    auto find = [&](int x) {\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (true) {\n            int pp = parent[p].load(std::memory_order_relaxed);\n            if (p == pp) return p;\n            // path halving\n            parent[x].compare_exchange_weak(p, pp, std::memory_order_relaxed);\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n    };\n\n    auto unite = [&](int a, int b) {\n        while (true) {\n            int ra = find(a);\n            int rb = find(b);\n            if (ra == rb) return;\n            int hi = ra > rb ? ra : rb;\n            int lo = ra ^ rb ^ hi; // the other\n            int expected = hi;\n            if (parent[hi].compare_exchange_strong(expected, lo, std::memory_order_relaxed))\n                return; // linked hi -> lo\n            // else retry\n        }\n    };\n\n    // Process only upper triangle (undirected graph)\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    // Final compression\n    std::vector<int> roots(N);\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        int r = find(int(i));\n        parent[i].store(r, std::memory_order_relaxed);\n        roots[i] = r;\n    });\n\n    // Count unique roots\n    std::sort(roots.begin(), roots.end());\n    roots.erase(std::unique(roots.begin(), roots.end()), roots.end());\n    return int(roots.size());\n}",True,True,0.0704749898,73,N/A,,,,,9.323451519012451,3.0,True,True,0.0077956972,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    using hpx::execution::par;\n    using hpx::for_loop;\n\n    if (N == 0) return 0;\n\n    std::vector<std::atomic<int>> parent(N);\n    for_loop(par, size_t(0), N, [&](size_t i) { parent[i].store(int(i), std::memory_order_relaxed); });\n\n    auto find = [&](int x) {\n        int p = parent[x].load(std::memory_order_relaxed);\n        while (true) {\n            int pp = parent[p].load(std::memory_order_relaxed);\n            if (p == pp) return p;\n            // path halving\n            parent[x].compare_exchange_weak(p, pp, std::memory_order_relaxed);\n            p = parent[x].load(std::memory_order_relaxed);\n        }\n    };\n\n    auto unite = [&](int a, int b) {\n        while (true) {\n            int ra = find(a);\n            int rb = find(b);\n            if (ra == rb) return;\n            int hi = ra > rb ? ra : rb;\n            int lo = ra ^ rb ^ hi; // the other\n            int expected = hi;\n            if (parent[hi].compare_exchange_strong(expected, lo, std::memory_order_relaxed))\n                return; // linked hi -> lo\n            // else retry\n        }\n    };\n\n    // Process only upper triangle (undirected graph)\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j]) unite(int(i), int(j));\n        }\n    });\n\n    // Final compression\n    std::vector<int> roots(N);\n    for_loop(par, size_t(0), N, [&](size_t i) {\n        int r = find(int(i));\n        parent[i].store(r, std::memory_order_relaxed);\n        roots[i] = r;\n    });\n\n    // Count unique roots\n    std::sort(roots.begin(), roots.end());\n    roots.erase(std::unique(roots.begin(), roots.end()), roots.end());\n    return int(roots.size());\n}",True,True,0.0704749898,73,N/A,,,,,9.323451519012451,4.0,True,True,0.0047562438,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    struct DSU {\n        std::vector<std::atomic<int>> parent;\n        std::vector<int> rank;\n        std::vector<std::mutex> locks;\n\n        DSU(size_t n) : parent(n), rank(n, 0), locks(n) {\n            for (size_t i = 0; i < n; ++i) parent[i].store(static_cast<int>(i), std::memory_order_relaxed);\n        }\n\n        int find(int x) {\n            // Iterative find with path halving using atomics\n            int p = parent[x].load(std::memory_order_acquire);\n            while (p != parent[p].load(std::memory_order_acquire)) {\n                int gp = parent[parent[p].load(std::memory_order_acquire)].load(std::memory_order_acquire);\n                parent[x].store(gp, std::memory_order_release); // path halving on x\n                x = p;\n                p = parent[x].load(std::memory_order_acquire);\n            }\n            return p;\n        }\n\n        void unite(int a, int b) {\n            for (;;) {\n                int ra = find(a);\n                int rb = find(b);\n                if (ra == rb) return;\n\n                int lo = std::min(ra, rb);\n                int hi = std::max(ra, rb);\n\n                // Lock both roots to avoid races; ordered locking prevents deadlock\n                std::scoped_lock<std::mutex, std::mutex> guard(locks[lo], locks[hi]);\n\n                // Re-validate after acquiring locks\n                ra = find(ra);\n                rb = find(rb);\n                if (ra == rb) return;\n\n                if (rank[ra] < rank[rb]) std::swap(ra, rb); // ensure ra has >= rank\n                parent[rb].store(ra, std::memory_order_release);\n                if (rank[ra] == rank[rb]) ++rank[ra];\n                return;\n            }\n        }\n    };\n\n    DSU dsu(N);\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        const size_t base = i * N;\n        for (size_t j = i + 1; j < N; ++j) {\n            if (A[base + j] != 0) {\n                dsu.unite(static_cast<int>(i), static_cast<int>(j));\n            }\n        }\n    });\n\n    // Compute roots (parallel), then count unique roots (sequential)\n    std::vector<int> roots(N);\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        roots[i] = dsu.find(static_cast<int>(i));\n    });\n\n    std::unordered_set<int> uniq;\n    uniq.reserve(N);\n    for (int r : roots) uniq.insert(r);\n\n    return static_cast<int>(uniq.size());\n}",False,True,,74,N/A,,,,,11.591792583465576,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Count the number of connected components in the undirected graph defined by the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n	 Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]\n   output: 2\n*/\nint componentCount(std::vector<int> const& A, size_t N) {",18_graph_count_components,graph,cpp,hpx,0.2,0.95,True,2048,False,"int componentCount(std::vector<int> const& A, size_t N) {\n  if (N == 0) return 0;\n\n  // Lock-free disjoint set with atomic parents.\n  std::vector<std::atomic<int>> parent(N);\n  for (size_t i = 0; i < N; ++i) parent[i].store(static_cast<int>(i), std::memory_order_relaxed);\n\n  auto find_root = [&](int x) {\n    // Path halving with CAS to reduce depth.\n    int p = parent[x].load(std::memory_order_relaxed);\n    while (p != x) {\n      int gp = parent[p].load(std::memory_order_relaxed);\n      if (gp != p) {\n        // Try to make x point to grandparent to halve path.\n        parent[x].compare_exchange_weak(p, gp, std::memory_order_relaxed, std::memory_order_relaxed);\n      }\n      x = p;\n      p = parent[x].load(std::memory_order_relaxed);\n    }\n    return x;\n  };\n\n  auto unite = [&](int a, int b) {\n    for (;;) {\n      int ra = find_root(a);\n      int rb = find_root(b);\n      if (ra == rb) return;\n      // Attach higher index to lower index to break ties deterministically.\n      int hi = ra > rb ? ra : rb;\n      int lo = ra ^ rb ^ hi; // the other one\n      int expected = hi;\n      if (parent[hi].compare_exchange_strong(expected, lo, std::memory_order_relaxed)) return;\n      // else: someone raced, retry\n    }\n  };\n\n  // Union all edges (upper triangle) in parallel.\n  hpx::for_loop(hpx::execution::par, std::ptrdiff_t(0), std::ptrdiff_t(N),\n                [&](std::ptrdiff_t ii) {\n                  size_t i = static_cast<size_t>(ii);\n                  size_t base = i * N;\n                  for (size_t j = i + 1; j < N; ++j) {\n                    if (A[base + j]) unite(static_cast<int>(i), static_cast<int>(j));\n                  }\n                });\n\n  // Compress paths in parallel.\n  hpx::for_loop(hpx::execution::par, std::ptrdiff_t(0), std::ptrdiff_t(N),\n                [&](std::ptrdiff_t ii) {\n                  int i = static_cast<int>(ii);\n                  int r = find_root(i);\n                  // Full compression\n                  int x = i;\n                  for (;;) {\n                    int p = parent[x].load(std::memory_order_relaxed);\n                    if (p == r) break;\n                    parent[x].store(r, std::memory_order_relaxed);\n                    x = p;\n                  }\n                });\n\n  // Count roots.\n  std::atomic<int> count{0};\n  hpx::for_loop(hpx::execution::par, std::ptrdiff_t(0), std::ptrdiff_t(N),\n                [&](std::ptrdiff_t ii) {\n                  int i = static_cast<int>(ii);\n                  if (parent[i].load(std::memory_order_relaxed) == i) {\n                    count.fetch_add(1, std::memory_order_relaxed);\n                  }\n                });\n\n  return count.load(std::memory_order_relaxed);\n}",True,True,0.0706931208,75,N/A,,,,,13.32420539855957,0.0,True,True,0.0537739044,1.0
