prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times,run_idx,did_run,is_valid,runtime,num_threads
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,81,-9179136,26685.0,0.0,26685.0,0.0,2.043429374694824,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,81,-9179136,26685.0,0.0,26685.0,0.0,2.043429374694824,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,81,-9179136,26685.0,0.0,26685.0,0.0,2.043429374694824,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,82,479232,26685.0,0.0,26685.0,0.0,2.046973466873169,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,82,479232,26685.0,0.0,26685.0,0.0,2.046973466873169,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,82,479232,26685.0,0.0,26685.0,0.0,2.046973466873169,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,82,479232,26685.0,0.0,26685.0,0.0,2.046973466873169,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,82,479232,26685.0,0.0,26685.0,0.0,2.046973466873169,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,83,81920,26685.0,0.0,26685.0,0.0,2.04372501373291,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,83,81920,26685.0,0.0,26685.0,0.0,2.04372501373291,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,83,81920,26685.0,0.0,26685.0,0.0,2.04372501373291,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,83,81920,26685.0,0.0,26685.0,0.0,2.04372501373291,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,83,81920,26685.0,0.0,26685.0,0.0,2.04372501373291,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,84,-30154752,26685.0,0.0,26685.0,0.0,2.2952048778533936,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,84,-30154752,26685.0,0.0,26685.0,0.0,2.2952048778533936,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,84,-30154752,26685.0,0.0,26685.0,0.0,2.2952048778533936,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,84,-30154752,26685.0,0.0,26685.0,0.0,2.2952048778533936,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,84,-30154752,26685.0,0.0,26685.0,0.0,2.2952048778533936,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,85,-671744,26685.0,0.0,26685.0,0.0,2.044778347015381,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,85,-671744,26685.0,0.0,26685.0,0.0,2.044778347015381,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,85,-671744,26685.0,0.0,26685.0,0.0,2.044778347015381,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,85,-671744,26685.0,0.0,26685.0,0.0,2.044778347015381,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,85,-671744,26685.0,0.0,26685.0,0.0,2.044778347015381,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,86,6791168,26685.0,0.0,26685.0,0.0,2.0437204837799072,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,86,6791168,26685.0,0.0,26685.0,0.0,2.0437204837799072,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,86,6791168,26685.0,0.0,26685.0,0.0,2.0437204837799072,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,86,6791168,26685.0,0.0,26685.0,0.0,2.0437204837799072,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,86,6791168,26685.0,0.0,26685.0,0.0,2.0437204837799072,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,87,19128320,26685.0,0.0,26685.0,0.0,2.046630859375,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,87,19128320,26685.0,0.0,26685.0,0.0,2.046630859375,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,87,19128320,26685.0,0.0,26685.0,0.0,2.046630859375,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,87,19128320,26685.0,0.0,26685.0,0.0,2.046630859375,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function using HPX.\n  return 0;\n}",True,False,,87,19128320,26685.0,0.0,26685.0,0.0,2.046630859375,4.0,True,False,,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,88,5173248,26685.0,0.96,26685.0,0.48,4.094686508178711,0.0,True,False,,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,88,5173248,26685.0,0.96,26685.0,0.48,4.094686508178711,1.0,True,False,,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,88,5173248,26685.0,0.96,26685.0,0.48,4.094686508178711,2.0,True,False,,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,88,5173248,26685.0,0.96,26685.0,0.48,4.094686508178711,3.0,True,False,,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n  // TODO: Implement this function.\n  return 0;\n}",True,False,,88,5173248,26685.0,0.96,26685.0,0.48,4.094686508178711,4.0,True,False,,16.0
