prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times,run_idx,did_run,is_valid,runtime,num_threads
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    using hpx::execution::par;\n    using hpx::util::counting_iterator;\n\n    auto first = counting_iterator<size_t>(0);\n    auto last  = counting_iterator<size_t>(N);\n\n    return hpx::transform_reduce(\n        par, first, last, 0,\n        [](int a, int b) { return std::max(a, b); },\n        [&](size_t i) {\n            auto row = A.data() + i * N;\n            return std::accumulate(row, row + N, 0);\n        }\n    );\n}",True,True,0.003420223,33,N/A,,,,,11.771745204925537,4.0,True,True,0.0019754788,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N,\n        [&](std::size_t i) {\n            int sum = 0;\n            auto row = A.data() + i * N;\n            for (std::size_t j = 0; j < N; ++j)\n                sum += row[j];\n            degrees[i] = sum;\n        });\n\n    return hpx::reduce(hpx::execution::par,\n                       degrees.begin(), degrees.end(),\n                       0,\n                       [](int a, int b) { return std::max(a, b); });\n}",True,True,0.0033537204,34,N/A,,,,,13.689274787902832,0.0,True,True,0.0044455088,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N,\n        [&](std::size_t i) {\n            int sum = 0;\n            auto row = A.data() + i * N;\n            for (std::size_t j = 0; j < N; ++j)\n                sum += row[j];\n            degrees[i] = sum;\n        });\n\n    return hpx::reduce(hpx::execution::par,\n                       degrees.begin(), degrees.end(),\n                       0,\n                       [](int a, int b) { return std::max(a, b); });\n}",True,True,0.0033537204,34,N/A,,,,,13.689274787902832,1.0,True,True,0.0028818262,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N,\n        [&](std::size_t i) {\n            int sum = 0;\n            auto row = A.data() + i * N;\n            for (std::size_t j = 0; j < N; ++j)\n                sum += row[j];\n            degrees[i] = sum;\n        });\n\n    return hpx::reduce(hpx::execution::par,\n                       degrees.begin(), degrees.end(),\n                       0,\n                       [](int a, int b) { return std::max(a, b); });\n}",True,True,0.0033537204,34,N/A,,,,,13.689274787902832,2.0,True,True,0.001994088,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N,\n        [&](std::size_t i) {\n            int sum = 0;\n            auto row = A.data() + i * N;\n            for (std::size_t j = 0; j < N; ++j)\n                sum += row[j];\n            degrees[i] = sum;\n        });\n\n    return hpx::reduce(hpx::execution::par,\n                       degrees.begin(), degrees.end(),\n                       0,\n                       [](int a, int b) { return std::max(a, b); });\n}",True,True,0.0033537204,34,N/A,,,,,13.689274787902832,3.0,True,True,0.0020486054,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N,\n        [&](std::size_t i) {\n            int sum = 0;\n            auto row = A.data() + i * N;\n            for (std::size_t j = 0; j < N; ++j)\n                sum += row[j];\n            degrees[i] = sum;\n        });\n\n    return hpx::reduce(hpx::execution::par,\n                       degrees.begin(), degrees.end(),\n                       0,\n                       [](int a, int b) { return std::max(a, b); });\n}",True,True,0.0033537204,34,N/A,,,,,13.689274787902832,4.0,True,True,0.002163313,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        int sum = 0;\n        size_t row = i * N;",False,True,,35,N/A,,,,,14.581697225570679,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    auto first = hpx::util::counting_iterator<std::size_t>(0);\n    auto last  = hpx::util::counting_iterator<std::size_t>(N);\n\n    return hpx::transform_reduce(\n        hpx::execution::par, first,",False,True,,36,N/A,,,,,14.308797359466553,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    using hpx::util::counting_iterator;\n\n    auto max_deg = hpx::transform_reduce(\n        hpx::execution::par,\n        counting_iterator<std::size_t>(0),\n        counting_iterator<std::size_t>(N),\n        std::size_t(0),\n        [](std::size_t a, std::size_t b) { return a > b ? a : b; },\n        [&](std::size_t i) {\n            std::size_t sum = 0;\n            std::size_t base = i * N;\n            for (std::size_t j = 0; j < N; ++j) {\n                sum += static_cast<std::size_t>(A[base + j]);\n            }\n            return sum;\n        });\n\n    return static_cast<int>(max_deg);\n}",True,True,0.003359724,37,N/A,,,,,11.669962167739868,0.0,True,True,0.004922757,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    using hpx::util::counting_iterator;\n\n    auto max_deg = hpx::transform_reduce(\n        hpx::execution::par,\n        counting_iterator<std::size_t>(0),\n        counting_iterator<std::size_t>(N),\n        std::size_t(0),\n        [](std::size_t a, std::size_t b) { return a > b ? a : b; },\n        [&](std::size_t i) {\n            std::size_t sum = 0;\n            std::size_t base = i * N;\n            for (std::size_t j = 0; j < N; ++j) {\n                sum += static_cast<std::size_t>(A[base + j]);\n            }\n            return sum;\n        });\n\n    return static_cast<int>(max_deg);\n}",True,True,0.003359724,37,N/A,,,,,11.669962167739868,1.0,True,True,0.0032430982,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    using hpx::util::counting_iterator;\n\n    auto max_deg = hpx::transform_reduce(\n        hpx::execution::par,\n        counting_iterator<std::size_t>(0),\n        counting_iterator<std::size_t>(N),\n        std::size_t(0),\n        [](std::size_t a, std::size_t b) { return a > b ? a : b; },\n        [&](std::size_t i) {\n            std::size_t sum = 0;\n            std::size_t base = i * N;\n            for (std::size_t j = 0; j < N; ++j) {\n                sum += static_cast<std::size_t>(A[base + j]);\n            }\n            return sum;\n        });\n\n    return static_cast<int>(max_deg);\n}",True,True,0.003359724,37,N/A,,,,,11.669962167739868,2.0,True,True,0.0023135068,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    using hpx::util::counting_iterator;\n\n    auto max_deg = hpx::transform_reduce(\n        hpx::execution::par,\n        counting_iterator<std::size_t>(0),\n        counting_iterator<std::size_t>(N),\n        std::size_t(0),\n        [](std::size_t a, std::size_t b) { return a > b ? a : b; },\n        [&](std::size_t i) {\n            std::size_t sum = 0;\n            std::size_t base = i * N;\n            for (std::size_t j = 0; j < N; ++j) {\n                sum += static_cast<std::size_t>(A[base + j]);\n            }\n            return sum;\n        });\n\n    return static_cast<int>(max_deg);\n}",True,True,0.003359724,37,N/A,,,,,11.669962167739868,3.0,True,True,0.0018078456,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    using hpx::util::counting_iterator;\n\n    auto max_deg = hpx::transform_reduce(\n        hpx::execution::par,\n        counting_iterator<std::size_t>(0),\n        counting_iterator<std::size_t>(N),\n        std::size_t(0),\n        [](std::size_t a, std::size_t b) { return a > b ? a : b; },\n        [&](std::size_t i) {\n            std::size_t sum = 0;\n            std::size_t base = i * N;\n            for (std::size_t j = 0; j < N; ++j) {\n                sum += static_cast<std::size_t>(A[base + j]);\n            }\n            return sum;\n        });\n\n    return static_cast<int>(max_deg);\n}",True,True,0.003359724,37,N/A,,,,,11.669962167739868,4.0,True,True,0.0019839604,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,,False,False,,38,N/A,,,,,13.952630996704102,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,,False,False,,39,N/A,,,,,13.574831485748291,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,,False,False,,40,N/A,,,,,14.429887056350708,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        int s = 0;\n        auto const* row = A.data() + i * N;\n        for (std::size_t j = 0; j < N; ++j) s += row[j];\n        degrees[i] = s;\n    });\n\n    return hpx::reduce(hpx::execution::par, degrees.begin(), degrees.end(), 0,\n                       [](int a, int b) { return a > b ? a : b; });\n}",True,True,0.0033826216,41,N/A,,,,,11.74491810798645,0.0,True,True,0.0046983564,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        int s = 0;\n        auto const* row = A.data() + i * N;\n        for (std::size_t j = 0; j < N; ++j) s += row[j];\n        degrees[i] = s;\n    });\n\n    return hpx::reduce(hpx::execution::par, degrees.begin(), degrees.end(), 0,\n                       [](int a, int b) { return a > b ? a : b; });\n}",True,True,0.0033826216,41,N/A,,,,,11.74491810798645,1.0,True,True,0.0031105224,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        int s = 0;\n        auto const* row = A.data() + i * N;\n        for (std::size_t j = 0; j < N; ++j) s += row[j];\n        degrees[i] = s;\n    });\n\n    return hpx::reduce(hpx::execution::par, degrees.begin(), degrees.end(), 0,\n                       [](int a, int b) { return a > b ? a : b; });\n}",True,True,0.0033826216,41,N/A,,,,,11.74491810798645,2.0,True,True,0.0023152156,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        int s = 0;\n        auto const* row = A.data() + i * N;\n        for (std::size_t j = 0; j < N; ++j) s += row[j];\n        degrees[i] = s;\n    });\n\n    return hpx::reduce(hpx::execution::par, degrees.begin(), degrees.end(), 0,\n                       [](int a, int b) { return a > b ? a : b; });\n}",True,True,0.0033826216,41,N/A,,,,,11.74491810798645,3.0,True,True,0.0020890842,8.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, std::size_t(0), N, [&](std::size_t i) {\n        int s = 0;\n        auto const* row = A.data() + i * N;\n        for (std::size_t j = 0; j < N; ++j) s += row[j];\n        degrees[i] = s;\n    });\n\n    return hpx::reduce(hpx::execution::par, degrees.begin(), degrees.end(), 0,\n                       [](int a, int b) { return a > b ? a : b; });\n}",True,True,0.0033826216,41,N/A,,,,,11.74491810798645,4.0,True,True,0.0021504168,16.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,,False,False,,42,N/A,,,,,13.883126020431519,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,,False,False,,43,N/A,,,,,13.439202547073364,,,,,
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        int d = 0;\n        size_t base = i * N;\n        for (size_t j = 0; j < N; ++j) {\n            if (j != i) d += A[base + j];\n        }\n        degrees[i] = d;\n    });\n\n    return *std::max_element(degrees.begin(), degrees.end());\n}",True,True,0.0032063664,44,N/A,,,,,13.977595567703247,0.0,True,True,0.0112714716,1.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        int d = 0;\n        size_t base = i * N;\n        for (size_t j = 0; j < N; ++j) {\n            if (j != i) d += A[base + j];\n        }\n        degrees[i] = d;\n    });\n\n    return *std::max_element(degrees.begin(), degrees.end());\n}",True,True,0.0032063664,44,N/A,,,,,13.977595567703247,1.0,True,True,0.0057388934,2.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        int d = 0;\n        size_t base = i * N;\n        for (size_t j = 0; j < N; ++j) {\n            if (j != i) d += A[base + j];\n        }\n        degrees[i] = d;\n    });\n\n    return *std::max_element(degrees.begin(), degrees.end());\n}",True,True,0.0032063664,44,N/A,,,,,13.977595567703247,2.0,True,True,0.003349849,4.0
"#include <hpx/hpx_main.hpp>\n\n/* Compute the highest node degree in the undirected graph. The graph is defined in the adjacency matrix A.\n   A is an NxN adjacency matrix stored in row-major. A is an undirected graph.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Example:\n\n	 input: [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [1, 1, 1, 0]]\n   output: 3\n*/\nint maxDegree(std::vector<int> const& A, size_t N) {",17_graph_highest_degree,graph,cpp,hpx,0.2,0.95,True,2048,False,"int maxDegree(std::vector<int> const& A, size_t N) {\n    if (N == 0) return 0;\n\n    std::vector<int> degrees(N, 0);\n\n    hpx::for_loop(hpx::execution::par, size_t(0), N, [&](size_t i) {\n        int d = 0;\n        size_t base = i * N;\n        for (size_t j = 0; j < N; ++j) {\n            if (j != i) d += A[base + j];\n        }\n        degrees[i] = d;\n    });\n\n    return *std::max_element(degrees.begin(), degrees.end());\n}",True,True,0.0032063664,44,N/A,,,,,13.977595567703247,3.0,True,True,0.001950587,8.0
