prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,virtual_memory_used,max_gpu_memory_usage,max_gpu_utilization,average_gpu_memory_usage,average_gpu_utilization,generation_times
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    using hpx::execution::par;\n    const int inf = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        par, x.begin(), x.end(),\n        inf,\n        [](int a, int b) { return std::min(a, b); },\n        [inf](int v) { return (v & 1) ? v : inf; }\n    );\n}",False,True,,12,N/A,,,,,6.314002752304077
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    int res = hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), init,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); });\n\n    if (res == std::numeric_limits<int>::max())\n        throw std::runtime_error(""no odd numbers"");\n    return res;\n}",False,True,,13,N/A,,,,,6.54988694190979
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int inf = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), inf,\n        [](int a, int b) { return a < b ? a : b; },\n        [inf](int v) { return (v & 1) ? v : inf; }\n    );\n}",False,True,,14,N/A,,,,,5.857803821563721
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    using hpx::execution::par;\n    const int INF = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        par, x.begin(), x.end(), INF,\n        [](int a, int b) { return std::min(a, b); },\n        [INF](int v) { return (v & 1) ? v : INF; }\n    );\n}",False,True,,15,N/A,,,,,6.436415672302246
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    const int inf = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(),\n        inf,\n        [](int a, int b) { return std::min(a, b); },\n        [inf](int v) { return (v & 1) ? v : inf; }\n    );\n}",False,True,,16,N/A,,,,,4.614713668823242
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    const int INF = std::numeric_limits<int>::max();\n\n    int result = hpx::transform_reduce(\n        hpx::execution::par,\n        x.begin(), x.end(),\n        INF,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n\n    if (result == INF)\n        throw std::runtime_error(""No odd numbers in input."");\n\n    return result;\n}",False,True,,17,N/A,,,,,6.202812910079956
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int inf = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), inf,\n        [](int a, int b) { return std::min(a, b); },\n        [inf](int v) { return (v & 1) ? v : inf; }\n    );\n}",False,True,,18,N/A,,,,,6.818304777145386
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int inf = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par,\n        x.begin(), x.end(),\n        inf,\n        [](int a, int b) { return std::min(a, b); },\n        [inf](int v) { return (v & 1) ? v : inf; }\n    );\n}",False,True,,19,N/A,,,,,4.448729991912842
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    constexpr int INF = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par,\n        x.begin(), x.end(),\n        INF,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n}",False,True,,20,N/A,,,,,6.02668571472168
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    return hpx::transform_reduce(\n        hpx::execution::par,\n        x.begin(), x.end(),\n        std::numeric_limits<int>::max(),\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n}",False,True,,21,N/A,,,,,4.354100227355957
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    int res = hpx::transform_reduce(\n        hpx::execution::par,\n        x.begin(), x.end(),\n        init,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n    return res;\n}",False,True,,22,N/A,,,,,8.94986605644226
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), init,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n}",False,True,,23,N/A,,,,,5.547476291656494
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int inf = std::numeric_limits<int>::max();\n    int res = hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), inf,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n    return res; // returns INT_MAX if no odd number exists\n}",False,True,,24,N/A,,,,,8.723824977874756
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par,\n        x.begin(), x.end(),\n        init,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n}",False,True,,25,N/A,,,,,11.23512578010559
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    using hpx::execution::par;\n    const int inf = std::numeric_limits<int>::max();\n\n    int res = hpx::transform_reduce(\n        par, x.begin(), x.end(), inf,\n        [](int a, int b) { return a < b ? a : b; },\n        [inf](int v) { return (v & 1) ? v : inf; }\n    );\n\n    return res; // returns INT_MAX if no odd number is present\n}",False,True,,26,N/A,,,,,10.173436880111694
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    constexpr int INF = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), INF,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n}",False,True,,27,N/A,,,,,5.36382532119751
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int inf = std::numeric_limits<int>::max();\n    return hpx::reduce(hpx::execution::par, x.begin(), x.end(), inf,\n        [inf](int a, int b) {\n            int bb = (b & 1) ? b : inf;\n            return a < bb ? a : bb;\n        });\n}",False,True,,28,N/A,,,,,8.023347854614258
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    auto map = [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); };\n    auto minop = [](int a, int b) { return (a < b) ? a : b; };\n\n    int res = hpx::transform_reduce(hpx::execution::par, x.begin(), x.end(), init, minop, map);\n    return res; // if no odd exists, returns INT_MAX\n}",False,True,,29,N/A,,,,,7.464555263519287
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    return hpx::transform_reduce(\n        hpx::execution::par,\n        x.begin(), x.end(),\n        std::numeric_limits<int>::max(),\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n}",False,True,,30,N/A,,,,,5.446502685546875
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    auto unary = [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); };\n    auto binary = [](int a, int b) { return std::min(a, b); };\n\n    int res = hpx::transform_reduce(hpx::execution::par, x.begin(), x.end(), init, binary, unary);\n    return res;\n}",False,True,,31,N/A,,,,,9.481189727783203
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    int res = hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), init,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n    return res; // returns INT_MAX if no odd numbers are present\n}",False,True,,32,N/A,,,,,10.807329177856445
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(),\n        init,\n        [](int a, int b) { return (a < b) ? a : b; },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n}",False,True,,33,N/A,,,,,6.8619065284729
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    using namespace hpx::execution;\n\n    const int init = std::numeric_limits<int>::max();\n    int r = hpx::transform_reduce(\n        par, x.begin(), x.end(), init,\n        [](int a, int b) { return a < b ? a : b; },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); });\n\n    return (r == init) ? -1 : r; // return -1 if no odd number exists\n}",False,True,,34,N/A,,,,,10.277954339981079
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    constexpr int INF = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), INF,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : INF; }\n    );\n}",False,True,,35,N/A,,,,,4.813969135284424
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par,\n        x.begin(), x.end(),\n        init,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n}",False,True,,36,N/A,,,,,6.142921447753906
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    constexpr int INF = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par,\n        x.begin(), x.end(),\n        INF,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : INF; }\n    );\n}",False,True,,37,N/A,,,,,8.10147500038147
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    using hpx::execution::par;\n    constexpr int INF = std::numeric_limits<int>::max();\n\n    auto step = [](int acc, int v) {\n        bool ao = (acc % 2 != 0);\n        bool vo = (v % 2 != 0);\n        if (ao && vo) return std::min(acc, v);\n        if (ao) return acc;\n        if (vo) return v;\n        return INF;\n    };\n\n    int res = hpx::reduce(par, x.begin(), x.end(), INF, step);\n    if (res == INF) throw std::runtime_error(""No odd number found"");\n    return res;\n}",False,True,,38,N/A,,,,,5.401302099227905
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    if (x.empty()) return std::numeric_limits<int>::max();\n\n    auto it = hpx::ranges::min_element(\n        hpx::execution::par, x, std::less<>(),\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); });\n\n    if (it == x.end() || ((*it) & 1) == 0) return std::numeric_limits<int>::max();\n    return *it;\n}",False,True,,39,N/A,,,,,12.459725856781006
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    using hpx::execution::par;\n    const int inf = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        par, x.begin(), x.end(), inf,\n        [](int a, int b) { return a < b ? a : b; },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); }\n    );\n}",False,True,,40,N/A,,,,,7.89026141166687
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int init = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), init,\n        [](int a, int b) { return std::min(a, b); },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); });\n}",False,True,,41,N/A,,,,,5.158972501754761
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    constexpr int INF = std::numeric_limits<int>::max();\n    auto map_odd = [](int v) { return (v & 1) ? v : INF; };\n    return hpx::ranges::transform_reduce(\n        hpx::execution::par, x, INF,\n        [](int a, int b) { return std::min(a, b); },\n        map_odd\n    );\n}",False,True,,42,N/A,,,,,7.557441711425781
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int inf = std::numeric_limits<int>::max();\n    return hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), inf,\n        [](int a, int b) { return std::min(a, b); },\n        [inf](int v) { return (v & 1) ? v : inf; }\n    );\n}",False,True,,43,N/A,,,,,6.229717969894409
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int inf = std::numeric_limits<int>::max();\n    int res = hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(), inf,\n        [](int a, int b) { return std::min(a, b); },\n        [inf](int v) { return (v & 1) ? v : inf; });\n\n    return (res == inf) ? -1 : res;\n}",False,True,,44,N/A,,,,,12.91468334197998
"#include <hpx/hpx_main.hpp>\n\n/* Return the value of the smallest odd number in the vector x.\n   Use HPX to compute in parallel.  Assume HPX has already been initialized.\n   Examples:\n\n   input: [7, 9, 5, 2, 8, 16, 4, 1]\n   output: 1\n\n   input: [8, 36, 7, 2, 11]\n   output: 7\n*/\nint smallestOdd(std::vector<int> const& x) {",28_reduce_smallest_odd_number,reduce,cpp,hpx,0.2,0.95,True,2048,False,"int smallestOdd(std::vector<int> const& x) {\n    int res = hpx::transform_reduce(\n        hpx::execution::par, x.begin(), x.end(),\n        std::numeric_limits<int>::max(),\n        [](int a, int b) { return a < b ? a : b; },\n        [](int v) { return (v & 1) ? v : std::numeric_limits<int>::max(); });\n\n    return (res == std::numeric_limits<int>::max()) ? -1 : res;\n}",False,True,,45,N/A,,,,,7.200003623962402
